,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
353,Jake Ferguson,DAL,TE,23,4,2,0,0,0,0,0,0,0,,0,4,3,20,6.67,0,0,0,0,,,2,5.0,5.0,3.5,,77,
354,D'Onta Foreman,CAR,RB,26,4,0,0,0,0,0,0,5,16,3.20,0,0,0,0,,0,0,0,0,,,2,1.6,1.6,1.6,,94,
355,Kenny Golladay,NYG,WR,29,4,2,0,0,0,0,0,0,0,,0,6,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,140,
356,Ryan Griffin,CHI,TE,32,2,0,0,0,0,0,0,0,0,,0,3,1,18,18.00,0,0,0,0,,,2,2.8,2.8,2.3,,79,
357,C.J. Ham,MIN,RB,29,4,1,0,0,0,0,0,0,0,,0,5,3,21,7.00,0,0,0,0,,,2,5.1,5.1,3.6,,89,
358,Penny Hart,SEA,WR,26,4,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,151,
359,Jamycal Hasty,JAX,RB,26,4,0,0,0,0,0,0,0,0,,0,3,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,88,
360,Cody Hollister,TEN,WR,29,4,0,0,0,0,0,0,0,0,,0,1,1,22,22.00,0,0,0,0,,,2,3.2,3.2,2.7,,141,
361,Dennis Houston,DAL,WR,23,2,0,0,0,0,0,0,0,0,,0,6,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,148,
362,Lil'Jordan Humphrey,NWE,WR,24,4,2,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,143,
363,Andy Isabella,ARI,WR,26,3,0,0,0,0,0,0,0,0,,0,5,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,142,
364,Tony Jones,NOR,RB,25,2,0,0,0,0,0,0,2,8,4.00,0,2,2,12,6.00,0,0,0,0,,,2,4.0,4.0,3.0,,90,
365,Ko Kieft,TAM,TE,24,4,2,0,0,0,0,0,0,0,,0,1,1,19,19.00,0,0,0,0,,,2,2.9,2.9,2.4,,78,
366,Trey McBride,ARI,TE,23,3,2,0,0,0,0,0,0,0,,0,3,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,74,
367,Trace McSorley,ARI,QB,27,1,0,2,4,12,0,0,3,20,6.67,0,0,0,0,,0,0,0,0,,,2,2.5,2.5,2.5,,41,
368,Dax Milne,WAS,WR,23,4,0,0,0,0,0,0,0,0,,0,3,2,18,9.00,0,0,0,0,,,2,3.8,3.8,2.8,,144,
369,Dezmon Patmon,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,6,2,24,12.00,0,0,0,0,,,2,4.4,4.4,3.4,,135,
371,Armani Rogers,WAS,TE,25,4,0,0,0,0,0,0,0,0,,0,1,1,23,23.00,0,0,0,0,,,2,3.3,3.3,2.8,,75,
372,Trey Sermon,PHI,RB,23,1,0,0,0,0,0,0,2,19,9.50,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,91,
373,Khalil Shakir,BUF,WR,22,2,0,0,0,0,0,0,0,0,,0,4,2,23,11.50,0,0,0,0,,,2,4.3,4.3,3.3,,136,
374,Jeff Smith,NYJ,WR,25,4,0,0,0,0,0,0,0,0,,0,2,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,146,
375,Kadarius Toney,NYG,WR,23,2,1,0,0,0,0,0,2,23,11.50,0,3,2,0,0.00,0,0,0,0,,,2,4.3,4.3,3.3,,137,
376,Dwayne Washington,NOR,RB,28,3,0,0,0,0,0,0,4,18,4.50,0,0,0,0,,0,0,0,0,,,2,1.8,1.8,1.8,,93,
377,Montrell Washington,DEN,WR,23,4,0,0,0,0,0,0,1,19,19.00,0,2,1,4,4.00,0,0,0,0,,,2,3.3,3.3,2.8,,138,
378,Trevon Wesco,CHI,TE,27,3,1,0,0,0,0,0,0,0,,0,2,1,23,23.00,0,0,0,0,,,2,3.3,3.3,2.8,,76,
379,Juwann Winfree,GNB,WR,26,2,0,0,0,0,0,0,0,0,,0,3,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,147,
380,Gary Brightwell,NYG,RB,23,4,0,0,0,0,0,0,2,14,7.00,0,0,0,0,,0,0,0,0,,,1,1.4,1.4,1.4,,96,
381,Dyami Brown,WAS,WR,23,4,0,0,0,0,0,0,0,0,,0,4,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,157,
382,Michael Burton,KAN,RB,30,4,0,0,0,0,0,0,2,8,4.00,0,1,1,2,2.00,0,0,0,0,,,1,2.0,2.0,1.5,,97,
383,Keelan Cole,LVR,WR,29,2,1,0,0,0,0,0,0,0,,0,4,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,153,
384,Troy Hairston,HOU,RB,24,4,1,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,100,
385,Brian Hoyer,NWE,QB,37,1,1,5,6,37,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.5,1.5,1.5,,42,
386,Chuba Hubbard,CAR,RB,23,4,0,0,0,0,0,0,4,28,7.00,0,0,0,0,,0,1,1,0,,,1,0.8,1.8,0.8,,98,
387,Brevin Jordan,HOU,TE,22,2,1,0,0,0,0,0,0,0,,0,6,3,8,2.67,0,0,0,0,,,1,3.8,3.8,2.3,,84,
388,Tyler Kroft,SFO,TE,30,2,2,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,83,
389,Jordan Mason,SFO,RB,23,4,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,99,
390,Rondale Moore,ARI,WR,22,1,1,0,0,0,0,0,1,-4,-4.00,0,5,3,11,3.67,0,0,0,0,,,1,3.7,3.7,2.2,,156,
391,Jalen Nailor,MIN,WR,23,4,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,152,
392,Wan'Dale Robinson,NYG,WR,21,1,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,158,
393,Kyle Rudolph,TAM,TE,33,1,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,82,
394,Darius Slayton,NYG,WR,25,3,0,0,0,0,0,0,0,0,,0,2,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,154,
395,Stephen Sullivan,CAR,TE,26,3,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,81,
396,Tyrod Taylor,NYG,QB,33,1,0,1,3,11,0,1,3,30,10.00,0,0,0,0,,0,1,0,0,,,1,1.4,2.4,2.4,,43,
397,C.J. Uzomah,NYJ,TE,29,3,3,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,85,
398,Nick Vannett,NOR,TE,29,1,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,86,
399,Tylan Wallace,BAL,WR,23,4,0,0,0,0,0,0,0,0,,0,3,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,155,
400,Salvon Ahmed,MIA,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,107,
402,Stephen Anderson,ARI,TE,29,4,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,88,
403,Devin Asiasi,CIN,,25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,89,
404,Tutu Atwell,LAR,,23,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,162,
405,C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,49,
406,Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,108,
407,Khari Blasingame,CHI,,26,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,
408,Miles Boykin,PIT,,26,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,163,
409,Nick Boyle,BAL,,29,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,90,
410,Malcolm Brown,LAR,,29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,110,
411,Damiere Byrd,ATL,,29,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,164,
412,Lawrence Cager,NYJ,,25,1,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,165,
413,Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
414,Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,91,
415,Tevin Coleman,SFO,,29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,112,
416,Chris Conley,HOU,,30,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,166,
417,Keke Coutee,IND,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,167,
418,Chase Daniel,LAC,,36,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,45,
419,Rico Dowdle,DAL,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,
420,Bryan Edwards,ATL,WR,24,2,1,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,161,
421,Chris Evans,CIN,RB,25,4,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,101,
422,Darrynton Evans,CHI,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,114,
423,Luke Farrell,JAX,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,92,
424,Demetric Felton,CLE,RB,24,3,0,0,0,0,0,0,1,-4,-4.00,0,2,1,3,3.00,0,1,0,0,,,,0.9,0.9,0.4,,126,
425,Nick Foles ,IND,,33,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,46,
426,Feleipe Franks,ATL,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,47,
427,Jake Funk,LAR,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,115,
428,Myles Gaskin,MIA,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,116,
429,Cullen Gillaspia,SEA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,117,
430,Josh Gordon,TEN,,31,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,168,
431,Justin Hardee,NYJ,,28,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,169,
433,Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,93,
434,Jacob Harris,LAR,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,94,
435,Chad Henne,KAN,,37,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,48,
436,Rashard Higgins,CAR,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,170,
437,J.P. Holtz,NOR,,29,1,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,95,
438,Brycen Hopkins,LAR,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,96,
439,Jesper Horsted,LVR,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,171,
440,Deon Jackson,IND,RB,23,4,0,0,0,0,0,0,2,-3,-1.50,0,0,0,0,,0,0,0,0,,,,-0.3,-0.3,-0.3,,127,
441,Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,97,
442,D'Ernest Johnson,CLE,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,118,
443,Jakob Johnson,LVR,RB,28,4,1,0,0,0,0,0,0,0,,0,1,1,1,1.00,0,0,0,0,,,,1.1,1.1,0.6,,106,
444,Marcus Johnson,NYG,,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,172,
445,Tyler Johnson,HOU,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,173,
446,Ty Johnson,NYJ,RB,25,4,0,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,102,
447,Tyron Johnson,LVR,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,174,
448,Taiwan Jones,BUF,,34,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,119,
449,Case Keenum,BUF,QB,34,1,0,0,2,0,0,0,3,2,0.67,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,44,
450,Marcedes Lewis,GNB,,38,4,4,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,98,
451,Hunter Long,MIA,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,99,
452,Marlon Mack,SFO,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,120,
453,Chris Manhertz,JAX,TE,30,4,2,0,0,0,0,0,0,0,,0,1,1,0,0.00,0,0,0,0,,,,1.0,1.0,0.5,,100,
454,Terrace Marshall Jr.,CAR,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,175,
455,Sean McKeon,DAL,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,101,
456,Jason Moore,LAC,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,176,
457,Stanley Morgan Jr.,CIN,,26,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,177,
458,Dare Ogunbowale,HOU,,28,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,121,
459,Gunner Olszewski,PIT,WR,26,4,0,0,0,0,0,0,2,18,9.00,0,0,0,0,,0,2,1,0,,,,-0.2,0.8,-0.2,,188,
460,Matthew Orzech,LAR,,27,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,102,
461,Adam Prentice,NOR,RB,25,3,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,1,0,0,,,,1.2,1.2,0.7,,103,
462,James Proche,BAL,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,178,
464,Kevin Rader,TEN,,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,103,
465,Andre Roberts,CAR,,34,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,179,
466,Amari Rodgers,GNB,,23,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,180,
467,Richard Rodgers,LAC,,30,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,104,
468,Chester Rogers,CLE,,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,181,
469,Drew Sample,CIN,TE,26,2,2,0,0,0,0,0,0,0,,0,2,2,-2,-1.00,0,0,0,0,,,,1.8,1.8,0.8,,111,
470,Mason Schreck,HOU,TE,29,1,0,0,0,0,0,0,0,0,,0,1,1,0,0.00,0,0,0,0,,,,1.0,1.0,0.5,,105,
471,Cam Sims,WAS,,26,4,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,0,0,,,,,,,,182,
472,Matthew Slater,NWE,,37,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,183,
473,Ihmir Smith-Marsette,CHI,,23,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,184,
474,Benny Snell Jr.,PIT,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,122,
475,Jack Stoll,PHI,TE,24,4,2,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,87,
476,Tommy Sweeney,BUF,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,106,
477,Trent Taylor,CIN,,28,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,185,
478,Keir Thomas,LAR,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,186,
479,Noah Togiai,PHI,,25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,107,
480,Jalen Tolbert,DAL,WR,23,1,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,159,
481,Eric Tomlinson,DEN,,30,4,3,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,108,
482,Malik Turner,SFO,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,187,
483,KaVontae Turpin,DAL,WR,26,4,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,160,
484,Ke'Shawn Vaughn,TAM,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,123,
485,Jonathan Ward,ARI,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,124,
486,Derek Watt,PIT,RB,30,4,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,104,
487,Antonio Williams,NYG,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,125,
488,Damien Williams,ATL,RB,30,1,1,0,0,0,0,0,2,2,1.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,105,
489,Maxx Williams,ARI,,28,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,
490,Malik Willis,TEN,QB,23,1,0,1,4,6,0,0,4,16,4.00,0,0,0,0,,0,1,1,0,,,,-0.2,0.8,-0.2,,50,
491,Charlie Woerner,SFO,,25,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,110,
492,Deonte Harty,NOR,WR,25,3,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,1,1,0,,,-1,1.3,2.3,0.3,,189,
