,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
352,Connor Heyward,PIT,TE,23,8,0,0,0,0,0,0,0,0,,0,6,5,67,13.40,0,0,0,0,,,7,11.7,11.7,9.2,,70,
353,Ty Montgomery,NWE,WR,29,1,0,0,0,0,0,0,2,-2,-1.00,0,4,3,15,5.00,1,0,0,1,,,7,10.3,10.3,8.8,,137,
354,MyCole Pruitt,ATL,TE,30,5,1,0,0,0,0,0,0,0,,0,2,2,8,4.00,1,0,0,1,,,7,8.8,8.8,7.8,,69,
355,Patrick Ricard,BAL,RB,28,9,8,0,0,0,0,0,4,10,2.50,0,9,8,60,7.50,0,0,0,0,,,7,15.0,15.0,11.0,,91,
356,Giovanni Ricci,CAR,RB,26,9,3,0,0,0,0,0,0,0,,0,7,6,66,11.00,0,0,0,0,,,7,12.6,12.6,9.6,,94,
357,Skylar Thompson,MIA,QB,25,2,1,26,46,255,0,1,1,9,9.00,0,0,0,0,,0,1,1,0,,,7,7.1,9.1,8.1,,45,
358,Derek Watt,PIT,RB,30,8,2,0,0,0,0,0,1,2,2.00,0,3,3,7,2.33,1,0,0,1,,,7,9.9,9.9,8.4,,92,
359,Kevin White,NOR,WR,30,4,1,0,0,0,0,0,0,0,,0,3,2,74,37.00,0,0,0,0,,,7,9.4,9.4,8.4,,136,
360,Cedrick Wilson Jr.,MIA,WR,27,8,0,0,0,0,0,0,1,8,8.00,0,10,6,63,10.50,0,0,0,0,,,7,13.1,13.1,10.1,,138,
361,Tutu Atwell,LAR,WR,23,5,0,0,0,0,0,0,1,9,9.00,0,4,1,54,54.00,0,0,0,0,,,6,7.3,7.3,6.8,,142,
362,Andrew Beck,DEN,TE,26,8,4,0,0,0,0,0,1,-1,-1.00,0,6,3,59,19.67,0,0,0,0,,,6,8.8,8.8,7.3,,73,
363,Malcolm Brown,LAR,RB,29,5,0,0,0,0,0,0,14,34,2.43,0,2,2,23,11.50,0,0,0,0,,,6,7.7,7.7,6.7,,96,
364,Jamison Crowder,BUF,WR,29,4,0,0,0,0,0,0,0,0,,0,13,6,60,10.00,0,1,0,0,,,6,12.0,12.0,9.0,,144,
365,Jalen Guyton,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,64,32.00,0,0,0,0,,,6,8.4,8.4,7.4,,140,
366,Marcus Johnson,NYG,WR,28,5,4,0,0,0,0,0,0,0,,0,16,6,63,10.50,0,0,0,0,,,6,12.3,12.3,9.3,,143,
367,Jake Kumerow,BUF,WR,30,5,1,0,0,0,0,0,0,0,,0,7,4,64,16.00,0,0,0,0,,,6,10.4,10.4,8.4,,141,
368,Skyy Moore,KAN,WR,22,8,2,0,0,0,0,0,0,0,,0,13,6,100,16.67,0,2,2,0,,,6,12.0,17.0,9.0,,145,
369,Dare Ogunbowale,HOU,RB,28,8,0,0,0,0,0,0,1,8,8.00,0,8,6,54,9.00,0,0,0,0,,,6,12.2,12.2,9.2,,95,
371,Teagan Quitoriano,HOU,TE,22,1,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,71,
372,Cam Sims,WAS,WR,26,9,2,0,0,0,0,0,0,0,,0,12,5,58,11.60,0,0,0,0,,,6,10.8,10.8,8.3,,147,
373,Jeff Smith,NYJ,WR,25,9,0,0,0,0,0,0,0,0,,0,6,4,57,14.25,0,0,0,0,,,6,9.7,9.7,7.7,,149,
374,Mike Strachan,IND,WR,25,9,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,0,0,0,,,6,8.9,8.9,7.4,,146,
375,Mike Thomas,CIN,WR,28,9,2,0,0,0,0,0,0,0,,0,9,2,38,19.00,0,0,0,0,1,,6,7.8,7.8,6.8,,148,
376,Shane Zylstra,DET,TE,26,4,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,0,0,1,,,6,7.1,7.1,6.6,,72,
377,Spencer Brown,CAR,RB,24,2,0,0,0,0,0,0,9,43,4.78,0,4,2,10,5.00,0,0,0,0,,,5,7.3,7.3,6.3,,98,
378,Hassan Haskins,TEN,RB,23,8,0,0,0,0,0,0,10,42,4.20,0,3,3,7,2.33,0,0,0,0,,,5,7.9,7.9,6.4,,100,
379,Parker Hesse,ATL,TE,27,9,3,0,0,0,0,0,0,0,,0,6,5,50,10.00,0,0,0,0,,,5,10.0,10.0,7.5,,76,
380,Cody Hollister,TEN,WR,29,8,3,0,0,0,0,0,0,0,,0,5,3,54,18.00,0,0,0,0,,,5,8.4,8.4,6.9,,150,
381,Trenton Irwin,CIN,WR,27,2,0,0,0,0,0,0,1,11,11.00,0,4,3,41,13.67,0,0,0,0,,,5,8.2,8.2,6.7,,152,
382,Ko Kieft,TAM,TE,24,9,6,0,0,0,0,0,0,0,,0,5,4,52,13.00,0,0,0,0,,,5,9.2,9.2,7.2,,75,
383,Quintin Morris,BUF,TE,23,7,1,0,0,0,0,0,0,0,,0,9,6,67,11.17,0,1,1,0,,,5,10.7,11.7,7.7,,78,
384,Albert Okwuegbunam,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,11,7,50,7.14,0,0,0,0,,,5,12.0,12.0,8.5,,77,
385,Donald Parham,LAC,TE,25,2,0,0,0,0,0,0,0,0,,0,4,3,53,17.67,0,0,0,0,,,5,8.3,8.3,6.8,,74,
386,James Proche,BAL,WR,26,7,0,0,0,0,0,0,0,0,,0,8,6,53,8.83,0,0,0,0,,,5,11.3,11.3,8.3,,151,
387,Ronnie Rivers,LAR,RB,23,3,1,0,0,0,0,0,9,21,2.33,0,5,5,29,5.80,0,0,0,0,,,5,10.0,10.0,7.5,,99,
388,Stephen Sullivan,CAR,TE,26,6,0,0,0,0,0,0,0,0,,0,3,2,46,23.00,0,0,0,0,,,5,6.6,6.6,5.6,,80,
389,Dwayne Washington,NOR,RB,28,8,0,0,0,0,0,0,11,38,3.45,0,1,1,7,7.00,0,0,0,0,,,5,5.5,5.5,5.0,,101,
390,Mitchell Wilcox,CIN,TE,26,9,0,0,0,0,0,0,0,0,,0,6,6,47,7.83,0,0,0,0,,,5,10.7,10.7,7.7,,79,
391,Jonathan Williams,WAS,RB,28,6,0,0,0,0,0,0,6,54,9.00,0,0,0,0,,0,0,0,0,,,5,5.4,5.4,5.4,,97,
392,Kendall Blanton,LAR,TE,27,4,0,0,0,0,0,0,0,0,,0,2,2,35,17.50,0,0,0,0,,,4,5.5,5.5,4.5,,86,
393,Grant Calcaterra,PHI,TE,24,6,1,0,0,0,0,0,0,0,,0,1,1,40,40.00,0,0,0,0,,,4,5.0,5.0,4.5,,82,
394,Keelan Cole,LVR,WR,29,5,1,0,0,0,0,0,0,0,,0,9,3,42,14.00,0,0,0,0,,,4,7.2,7.2,5.7,,153,
395,Malik Davis,DAL,RB,24,3,0,0,0,0,0,0,8,23,2.88,0,2,2,18,9.00,0,0,0,0,,,4,6.1,6.1,5.1,,102,
396,Tyrion Davis-Price,SFO,RB,22,3,0,0,0,0,0,0,16,37,2.31,0,2,0,0,,0,0,0,0,,,4,3.7,3.7,3.7,,104,
397,Anthony Firkser,ATL,TE,27,5,1,0,0,0,0,0,0,0,,0,4,3,39,13.00,0,0,0,0,,,4,6.9,6.9,5.4,,83,
398,Isaiah Hodgins,BUF,WR,24,2,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,154,
399,Ty Johnson,NYJ,RB,25,9,0,0,0,0,0,0,5,26,5.20,0,6,2,10,5.00,0,0,0,0,,,4,5.6,5.6,4.6,,105,
400,Elijah Mitchell,SFO,RB,24,1,1,0,0,0,0,0,6,41,6.83,0,0,0,0,,0,0,0,0,,,4,4.1,4.1,4.1,,103,
402,Kyle Philips,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,13,8,78,9.75,0,2,2,0,,,4,11.8,13.8,7.8,,156,
403,Anthony Schwartz,CLE,WR,22,7,0,0,0,0,0,0,2,20,10.00,0,6,1,19,19.00,0,0,0,0,,,4,4.9,4.9,4.4,,155,
404,Jack Stoll,PHI,TE,24,8,5,0,0,0,0,0,0,0,,0,6,3,38,12.67,0,0,0,0,,,4,6.8,6.8,5.3,,84,
405,Eric Tomlinson,DEN,TE,30,8,7,0,0,0,0,0,0,0,,0,5,3,37,12.33,0,0,0,0,,,4,6.7,6.7,5.2,,85,
406,Kadarius Toney,2TM,WR,23,3,2,0,0,0,0,0,2,23,11.50,0,5,4,12,3.00,0,0,0,0,,,4,7.5,7.5,5.5,,157,
407,Trevon Wesco,CHI,TE,27,8,1,0,0,0,0,0,0,0,,0,2,1,23,23.00,0,0,0,0,1,,4,5.3,5.3,4.8,,81,
408,Andre Baccellia,ARI,WR,25,5,0,0,0,0,0,0,0,0,,0,6,4,25,6.25,0,0,0,0,,,3,6.5,6.5,4.5,,163,
409,Tyrie Cleveland,DEN,WR,25,5,0,0,0,0,0,0,0,0,,0,4,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,160,
410,Jaelon Darden,TAM,WR,23,9,0,0,0,0,0,0,1,2,2.00,0,2,2,26,13.00,0,0,0,0,,,3,4.8,4.8,3.8,,161,
411,Mike Davis,BAL,RB,29,7,0,0,0,0,0,0,8,18,2.25,0,1,1,7,7.00,0,1,0,0,,,3,3.5,3.5,3.0,,111,
412,Tyler Davis,GNB,TE,25,9,1,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,0,0,0,,,3,6.6,6.6,4.6,,89,
413,Trestan Ebner,CHI,RB,23,9,0,0,0,0,0,0,18,46,2.56,0,4,2,8,4.00,0,2,1,0,,,3,5.4,6.4,4.4,,106,
414,Ben Ellefson,MIN,TE,26,4,1,0,0,0,0,0,0,0,,0,3,3,26,8.67,0,0,0,0,,,3,5.6,5.6,4.1,,90,
415,Chris Evans,CIN,RB,25,9,0,0,0,0,0,0,0,0,,0,3,2,30,15.00,0,0,0,0,,,3,5.0,5.0,4.0,,108,
416,Luke Farrell,JAX,TE,25,9,0,0,0,0,0,0,0,0,,0,2,2,26,13.00,0,0,0,0,,,3,4.6,4.6,3.6,,91,
417,Myles Gaskin,MIA,RB,25,2,0,0,0,0,0,0,4,9,2.25,0,5,3,24,8.00,0,0,0,0,,,3,6.3,6.3,4.8,,107,
418,D'Ernest Johnson,CLE,RB,26,6,0,0,0,0,0,0,4,17,4.25,0,2,2,9,4.50,0,0,0,0,,,3,4.6,4.6,3.6,,110,
419,Tim Jones,JAX,WR,24,9,1,0,0,0,0,0,0,0,,0,3,2,27,13.50,0,0,0,0,,,3,4.7,4.7,3.7,,162,
420,Brevin Jordan,HOU,TE,22,5,1,0,0,0,0,0,0,0,,0,17,6,32,5.33,0,0,0,0,,,3,9.2,9.2,6.2,,87,
421,Jordan Love,GNB,QB,24,2,0,6,9,73,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,46,
422,Tre' McKitty,LAC,TE,23,8,4,0,0,0,0,0,0,0,,0,7,4,28,7.00,0,1,0,0,,,3,6.8,6.8,4.8,,88,
423,Byron Pringle,CHI,WR,29,3,1,0,0,0,0,0,0,0,,0,3,2,33,16.50,0,0,0,0,,,3,5.3,5.3,4.3,,158,
424,Amari Rodgers,GNB,WR,23,9,0,0,0,0,0,0,0,0,,0,8,4,50,12.50,0,4,1,0,,,3,7.0,8.0,5.0,,159,
425,Jarrett Stidham,LVR,QB,26,2,0,8,13,72,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.9,2.9,2.9,,47,
426,Jordan Wilkins,IND,RB,28,1,0,0,0,0,0,0,3,13,4.33,0,5,4,15,3.75,0,0,0,0,,,3,6.8,6.8,4.8,,109,
427,Cole Beasley,TAM,WR,33,2,0,0,0,0,0,0,0,0,,0,5,4,17,4.25,0,0,0,0,,,2,5.7,5.7,3.7,,173,
428,Michael Burton,KAN,RB,30,8,0,0,0,0,0,0,3,8,2.67,0,3,2,11,5.50,0,0,0,0,,,2,3.9,3.9,2.9,,116,
429,Quintez Cephus,DET,WR,24,4,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,179,
430,Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,0,0,0,,,2,1.5,1.5,1.5,,98,
431,Bryan Edwards,ATL,WR,24,6,1,0,0,0,0,0,0,0,,0,5,3,15,5.00,0,0,0,0,,,2,4.5,4.5,3.0,,180,
433,Simi Fehoko,DAL,WR,25,5,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,164,
434,Kenny Golladay,NYG,WR,29,4,2,0,0,0,0,0,0,0,,0,6,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,166,
435,Ryan Griffin,CHI,TE,32,7,0,0,0,0,0,0,0,0,,0,6,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,92,
436,C.J. Ham,MIN,RB,29,8,1,0,0,0,0,0,1,3,3.00,0,5,3,21,7.00,0,0,0,0,,,2,5.4,5.4,3.9,,112,
437,Penny Hart,SEA,WR,26,6,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,181,
438,Jesper Horsted,LVR,TE,25,8,0,0,0,0,0,0,0,0,,0,4,3,19,6.33,0,0,0,0,,,2,4.9,4.9,3.4,,97,
439,Dennis Houston,DAL,WR,23,2,0,0,0,0,0,0,0,0,,0,6,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,177,
440,Lil'Jordan Humphrey,NWE,WR,24,6,2,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,170,
441,Andy Isabella,ARI,WR,26,3,0,0,0,0,0,0,0,0,,0,5,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,167,
442,DeSean Jackson,BAL,WR,36,1,1,0,0,0,0,0,0,0,,0,2,1,16,16.00,0,0,0,0,,,2,2.6,2.6,2.1,,178,
443,Tony Jones,2TM,RB,25,4,0,0,0,0,0,0,2,8,4.00,0,2,2,12,6.00,0,0,0,0,,,2,4.0,4.0,3.0,,114,
444,Keith Kirkwood,NOR,WR,28,2,1,0,0,0,0,0,0,0,,0,2,2,18,9.00,0,0,0,0,,,2,3.8,3.8,2.8,,172,
445,Tyler Kroft,SFO,TE,30,3,2,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,99,
446,Chris Manhertz,JAX,TE,30,9,6,0,0,0,0,0,0,0,,0,6,5,21,4.20,0,0,0,0,,,2,7.1,7.1,4.6,,95,
447,Trey McBride,ARI,TE,23,8,5,0,0,0,0,0,0,0,,0,3,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,93,
448,Trace McSorley,ARI,QB,27,1,0,2,4,12,0,0,3,20,6.67,0,0,0,0,,0,0,0,0,,,2,2.5,2.5,2.5,,48,
449,Dezmon Patmon,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,6,2,24,12.00,0,0,0,0,,,2,4.4,4.4,3.4,,165,
450,Kyle Rudolph,TAM,TE,33,5,0,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,96,
451,Trey Sermon,PHI,RB,23,2,0,0,0,0,0,0,2,19,9.50,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,117,
452,Steven Sims,PIT,WR,25,3,0,0,0,0,0,0,3,16,5.33,0,3,2,-1,-0.50,0,0,0,0,,,2,3.5,3.5,2.5,,182,
453,Isaiah Spiller,LAC,RB,21,2,0,0,0,0,0,0,8,24,3.00,0,0,0,0,,0,0,0,0,,,2,2.4,2.4,2.4,,113,
454,J.J. Taylor,NWE,RB,24,1,0,0,0,0,0,0,10,9,0.90,0,1,1,8,8.00,0,0,0,0,,,2,2.7,2.7,2.2,,118,
455,Trent Taylor,CIN,WR,28,9,1,0,0,0,0,0,3,18,6.00,0,3,3,19,6.33,0,2,1,0,,,2,4.7,5.7,3.2,,174,
456,Cole Turner,WAS,TE,22,3,2,0,0,0,0,0,0,0,,0,7,2,23,11.50,0,0,0,0,,,2,4.3,4.3,3.3,,94,
457,DJ Turner,LVR,WR,25,4,0,0,0,0,0,0,3,20,6.67,0,0,0,0,,0,1,0,0,,,2,2.0,2.0,2.0,,171,
458,KaVontae Turpin,DAL,WR,26,8,0,0,0,0,0,0,3,17,5.67,0,1,0,0,,0,0,0,0,,,2,1.7,1.7,1.7,,175,
459,Tylan Wallace,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,3,21,7.00,0,0,0,0,,,2,5.1,5.1,3.6,,168,
460,Montrell Washington,DEN,WR,23,8,0,0,0,0,0,0,3,30,10.00,0,4,3,5,1.67,0,3,1,0,,,2,4.5,5.5,3.0,,183,
461,Zamir White,LVR,RB,23,8,0,0,0,0,0,0,6,20,3.33,0,0,0,0,,0,0,0,0,,,2,2.0,2.0,2.0,,115,
462,Juwann Winfree,GNB,WR,26,3,0,0,0,0,0,0,0,0,,0,4,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,176,
464,Michael Woods II,CLE,WR,22,3,0,0,0,0,0,0,0,0,,0,4,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,169,
465,Maurice Alexander,DET,WR,25,5,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,187,
466,Brandon Allen,CIN,QB,30,1,0,3,3,22,0,0,3,-1,-0.33,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,52,
467,Miles Boykin,PIT,WR,26,8,0,0,0,0,0,0,0,0,,0,2,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,185,
468,Jalen Camp,HOU,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,188,
469,Troy Hairston,HOU,RB,24,8,3,0,0,0,0,0,0,0,,0,4,3,12,4.00,0,0,0,0,,,1,4.2,4.2,2.7,,119,
470,Kevin Harris,NWE,RB,22,1,0,0,0,0,0,0,3,5,1.67,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,124,
471,Kylin Hill,GNB,RB,24,1,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,121,
472,Brian Hoyer,NWE,QB,37,1,1,5,6,37,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.5,1.5,1.5,,49,
473,Jakob Johnson,LVR,RB,28,8,5,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,123,
474,Tyron Johnson,2TM,WR,26,4,1,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,186,
475,Jordan Mason,SFO,RB,23,7,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,122,
476,Sean McKeon,DAL,TE,25,4,0,0,0,0,0,0,0,0,,0,1,1,10,10.00,0,0,0,0,,,1,2.0,2.0,1.5,,101,
477,Gardner Minshew II,PHI,QB,26,1,0,1,2,23,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,51,
478,Jason Moore,LAC,WR,27,5,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,189,
479,Jalen Nailor,MIN,WR,23,6,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,184,
480,Brock Purdy,SFO,QB,23,2,0,4,9,66,0,1,2,0,0.00,0,0,0,0,,0,0,0,0,,,1,0.6,1.6,1.6,,53,
481,Mason Schreck,HOU,TE,29,2,1,0,0,0,0,0,0,0,,0,2,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,103,
482,Keith Smith,ATL,RB,30,9,2,0,0,0,0,0,1,2,2.00,0,2,1,8,8.00,0,0,0,0,,,1,2.0,2.0,1.5,,120,
483,Pierre Strong,NWE,RB,24,7,0,0,0,0,0,0,1,5,5.00,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,125,
484,Tommy Sweeney,BUF,TE,27,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,102,
485,Tyrod Taylor,NYG,QB,33,1,0,1,3,11,0,1,3,30,10.00,0,0,0,0,,0,1,0,0,,,1,1.4,2.4,2.4,,50,
486,Nick Vannett,NOR,TE,29,3,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,100,
487,Salvon Ahmed,MIA,RB,24,6,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,127,
488,Stephen Anderson,ARI,TE,29,9,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,104,
489,Devin Asiasi,CIN,,25,6,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,105,
490,C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,60,
491,Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,131,
492,Khari Blasingame,CHI,,26,9,4,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,132,
493,Lynn Bowden Jr.,NWE,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,192,
495,Nick Boyle,BAL,,29,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,106,
496,Lawrence Cager,2TM,,25,2,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,193,
497,Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,133,
498,Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,107,
499,Dan Chisena,MIN,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,194,
500,Corey Clement,ARI,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,134,
501,Chris Conley,2TM,,30,4,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,0,0,,,,,,,,195,
502,Keke Coutee,IND,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,196,
503,Chase Daniel,LAC,,36,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,57,
504,Rico Dowdle,DAL,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,135,
505,Jacob Eason,CAR,QB,25,1,0,3,5,59,0,1,0,0,,0,0,0,0,,0,0,0,0,,,,0.4,1.4,1.4,,54,
506,Darrynton Evans,CHI,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,136,
507,Demetric Felton,CLE,RB,24,5,0,0,0,0,0,0,1,-4,-4.00,0,2,1,3,3.00,0,1,0,0,,,,0.9,0.9,0.4,,147,
508,Nick Foles ,IND,,33,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,58,
509,Feleipe Franks,ATL,,25,7,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,59,
510,Jake Funk,LAR,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,137,
511,Tanner Gentry,BUF,,28,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,197,
512,Cullen Gillaspia,SEA,,27,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,138,
513,Josh Gordon,TEN,,31,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,198,
514,Justin Hardee,NYJ,,28,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,199,
515,Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,108,
516,Jacob Harris,LAR,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,
517,Chad Henne,KAN,QB,37,2,0,0,2,0,0,0,3,-3,-1.00,0,0,0,0,,0,1,0,0,,,,-0.3,-0.3,-0.3,,62,
518,Rashard Higgins,CAR,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,200,
519,Jacob Hollister,MIN,,29,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,110,
520,J.P. Holtz,NOR,,29,6,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
521,Brycen Hopkins,LAR,,25,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,112,
522,Jordan Howard,NOR,,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,139,
523,Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,
524,Van Jefferson,LAR,,26,2,2,0,0,0,0,0,0,0,,0,5,0,0,,0,0,0,0,,,,,,,,201,
526,Tyler Johnson,HOU,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,202,
527,Taiwan Jones,BUF,,34,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,140,
528,Case Keenum,BUF,QB,34,2,0,2,7,8,0,0,5,0,0.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,55,
529,Marcus Kemp,KAN,,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,203,
530,Mason Kinsey,TEN,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,191,
531,Hunter Long,MIA,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,114,
532,Marlon Mack,SFO,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,141,
533,Stanley Morgan Jr.,CIN,,26,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,204,
534,Nick Mullens,MIN,QB,27,1,0,1,1,-3,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,61,
535,Qadree Ollison,DAL,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,142,
536,Gunner Olszewski,PIT,WR,26,7,0,0,0,0,0,0,2,18,9.00,0,0,0,0,,0,2,1,0,,,,-0.2,0.8,-0.2,,212,
537,Matthew Orzech,LAR,,27,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,115,
538,Devine Ozigbo,DEN,RB,26,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,128,
539,Adam Prentice,NOR,RB,25,3,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,1,0,0,,,,1.2,1.2,0.7,,129,
