,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
538,Mason Kinsey,TEN,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,193,
539,Hunter Long,MIA,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,116,
540,Marlon Mack,SFO,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,143,
541,Stanley Morgan Jr.,CIN,,26,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,207,
542,Nick Mullens,MIN,QB,27,1,0,1,1,-3,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,64,
543,Qadree Ollison,DAL,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,144,
544,Gunner Olszewski,PIT,WR,26,8,0,0,0,0,0,0,2,18,9.00,0,1,1,4,4.00,0,2,1,0,,,,1.2,2.2,0.7,,194,
545,Matthew Orzech,LAR,,27,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,117,
546,Devine Ozigbo,DEN,RB,26,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,130,
547,Jaret Patterson,WAS,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,145,
548,Bryce Perkins,LAR,QB,26,1,0,1,1,-3,0,0,3,4,1.33,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,58,
549,Adam Prentice,NOR,RB,25,4,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,1,0,0,,,,1.2,1.2,0.7,,131,
550,Kevin Rader,TEN,,27,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,118,
551,Andre Roberts,CAR,,34,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,208,
552,Richard Rodgers,LAC,TE,30,7,0,0,0,0,0,0,0,0,,0,4,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,106,
553,Larry Rountree,LAC,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,146,
554,Drew Sample,CIN,TE,26,2,2,0,0,0,0,0,0,0,,0,2,2,-2,-1.00,0,0,0,0,,,,1.8,1.8,0.8,,123,
555,Braylon Sanders,MIA,WR,23,1,0,0,0,0,0,0,0,0,,0,2,2,17,8.50,0,1,1,0,,,,1.7,2.7,0.7,,215,
557,Trevor Siemian,CHI,QB,31,1,0,1,1,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,59,
558,Matthew Slater,NWE,,37,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,209,
559,Willie Snead,SFO,,30,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,210,
560,Benny Snell Jr.,PIT,,24,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,147,
561,Matt Sokol,NWE,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,119,
562,Keir Thomas,LAR,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,211,
563,Noah Togiai,PHI,,25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,120,
564,Jalen Tolbert,DAL,WR,23,5,1,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,192,
565,Malik Turner,SFO,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,212,
566,Jonathan Ward,ARI,,25,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,148,
567,Antonio Williams,NYG,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,149,
568,Damien Williams,ATL,RB,30,1,1,0,0,0,0,0,2,2,1.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,132,
569,Maxx Williams,ARI,,28,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,121,
570,Trayveon Williams,CIN,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,150,
571,Javon Wims,ARI,,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,213,
572,Charlie Woerner,SFO,,25,9,2,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,122,
573,Brandon Zylstra,DET,,29,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,214,
574,Deonte Harty,NOR,WR,25,4,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,1,1,0,,,-1,1.3,2.3,0.3,,217,
575,Ihmir Smith-Marsette,CHI,WR,23,6,0,0,0,0,0,0,1,-1,-1.00,0,4,1,15,15.00,0,1,1,0,,,-1,0.4,1.4,-0.1,,216,
576,Chester Rogers,CLE,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,218,
